0	wing:1.0	
00	brain:0.5	to:0.5	
0720	because:1.0	
1	lines:0.16822429906542055	
10	0:0.8	to:0.2	
100	old:0.25	percent:0.25	things:0.25	years:0.25	
101	all:0.2	everything:0.2	i:0.2	thorax:0.2	usually:0.2	
1068	school:1.0	
107	daring:1.0	
110	satisfied:1.0	
1152	spike:1.0	
1165	sunset:1.0	
1191	patrons:1.0	
13	inch:1.0	
137	hmm:1.0	
138	for:1.0	
1500	hours:1.0	
1547	pony:1.0	
1553	opening:1.0	
16	5:1.0	
17	charisma:0.5	seconds:0.5	
1730	best:1.0	
18	bone:0.3333333333333333	seconds:0.6666666666666666	
182	the:1.0	
19	night:1.0	
1960s	batman:1.0	
1âº	to:1.0	
2	lines:0.11510791366906475	
216	previously:1.0	
21st	day:1.0	
22	seconds:1.0	
232	previously:1.0	
234	previously:1.0	
238	ponies:0.5	whooshing:0.5	
246	twilight:1.0	
24601	really:0.5	uh:0.5	
247	fluttershy:1.0	
251	twilight:1.0	
253	apple:0.5	applejack:0.5	
258	previously:1.0	
265	birds:1.0	
267	fluttershy:1.0	
269	pages:0.5	timberwolves:0.5	
27	black:1.0	
270	phonograph:0.3333333333333333	rarity:0.3333333333333333	soarin:0.3333333333333333	
271	cheerilee:0.5	pinkie:0.5	
273	main:1.0	
274	pinkie:0.5	rainbow:0.5	
275	rainbow:1.0	
279	pinkie:0.5	previously:0.5	
28	1âº:0.5	pranks:0.5	
281	hooves:1.0	
282	steam:1.0	
283	dishes:1.0	
284	rainbow:1.0	
285	fluttershy:0.5	rarity:0.5	
287	rainbow:1.0	
289	spike:1.0	
290	applejack:0.5	pages:0.25	previously:0.25	
292	apple:0.25	rainbow:0.25	sassy:0.25	twilight:0.25	
293	applejack:0.5	bell:0.5	
294	doors:1.0	
295	spike:0.5	sweetie:0.5	
296	newspaper:1.0	
297	discord:0.5	rarity:0.5	
298	applejack:0.5	indistinct:0.25	previously:0.25	
299	spike:0.5	train:0.5	
30	enchanter:0.5	more:0.5	
300	magic:0.16666666666666666	previously:0.16666666666666666	rainbow:0.3333333333333333	spike:0.16666666666666666	thonk:0.16666666666666666	
301	rainbow:0.5	rarity:0.5	
302	spike:1.0	
303	galloping:1.0	
304	rainbow:0.5	train:0.5	
305	knocking:0.2	rarity:0.2	school:0.2	star:0.2	wheels:0.2	
306	fluttershy:0.5	rarity:0.5	
307	rainbow:0.3333333333333333	rustling:0.3333333333333333	twilight:0.3333333333333333	
308	sweetie:0.5	zoom:0.5	
309	cheerilee:0.16666666666666666	constance:0.16666666666666666	digging:0.16666666666666666	pinkie:0.16666666666666666	royal:0.16666666666666666	various:0.16666666666666666	
310	starlight:1.0	
311	knocking:1.0	
312	shades:1.0	
313	birds:0.25	bits:0.25	knock:0.25	twilight:0.25	
314	twilight:1.0	
315	banging:0.5	twilight:0.5	
316	bang:0.125	birds:0.125	door:0.125	locker:0.125	previously:0.125	school:0.125	skeedaddle:0.125	twilight:0.125	
317	fluttershy:0.5	pinkie:0.5	
318	ponies:0.25	previously:0.25	rarity:0.25	splashing:0.25	
319	pinkie:0.5	ponies:0.5	
320	birds:0.3333333333333333	dance:0.3333333333333333	rainbow:0.3333333333333333	
321	dance:0.5	rarity:0.5	
322	meadow:0.5	music:0.5	
323	granny:0.5	rain:0.5	
324	doors:1.0	
325	apple:0.125	applejack:0.125	birds:0.125	ponies:0.125	rarity:0.125	spike:0.125	students:0.125	twilight:0.125	
326	spike:0.5	train:0.5	
327	spike:0.3333333333333333	twilight:0.6666666666666666	
328	applejack:0.25	holiday:0.25	train:0.25	twilight:0.25	
329	sweetie:1.0	
330	cutie:0.5	twilight:0.5	
331	digging:0.5	previously:0.5	
332	starlight:0.25	teleportation:0.25	twilight:0.5	
333	knocking:0.3333333333333333	thud:0.3333333333333333	twilight:0.3333333333333333	
334	music:0.25	nighttime:0.25	pinkie:0.25	spike:0.25	
335	announcer:0.5	stomping:0.5	
336	mrs:0.25	pinkie:0.25	sand:0.25	scrubbing:0.25	
337	cozy:1.0	
338	starlight:1.0	
339	antoine:0.25	narrator:0.25	pinkie:0.25	whooshing:0.25	
340	scootaloo:1.0	
